회의록구분,대수,회의구분,위원회,회수,피감사기관,회의일자,발언자,발언순번,발언내용,기관구분
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2017.11.02 목요일,박기열 위원,322,"본 위원이 또 가장 고민하고 있는, 어제도 잠깐 교육감님 뵙고 얘기도 했지만 흑석동에 고등학교 유치 건, 좌우지간 본 위원이 교육위원회 오면서 교육청하고 동작구청하고 그다음에 의회의 대표로 본 위원이 교육위원회 있다 보니까 선거구는 다르지만 동작구 일이기도 하고 그래서 흑석동 고등학교 유치 건에 대해서는 교육감님도 고민 많이 하셨을 겁니다.",위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2017.11.02 목요일,교육감 조희연,323,지금도 하고 있습니다.,교육감
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2017.11.02 목요일,박기열 위원,324,"그런데 이것 결정을 빨리 해야 된다, 왜 그러느냐 하면 로드맵이 2021년도 3월에 개교 목표를 하고 있고 또 흑석뉴타운이 2022년도에는 전체가 다 입주하는 완료가 되는 그런 상황이고요. 최근에 이와 관련해서 흑석 9구역의 학교 교육환경영향평가가 31일, 이틀 전에 있었어요, 교육청에서. 이것도 큰 문제없이 중대부중, 중대부초, 은로초, 인근에 있는 3개 학교에 대해서 흑석 9구역 관련해서 학교 영향평가를 했는데 큰 문제없이 넘어갔습니다. 이게 전제조건이에요. 이게 늦어지면 학교 설립문제도 자동으로 늦어질 수밖에 없는데 교육청에서도 잘 검토를 해 주시고, 진행이 잘 되고 있는데 어찌 됐든 이 문제로 신재웅 과장님 살은 안 빠지셨는지 모르겠지만 볼 때마다 굉장히 미안해요, 제 입장에서는. 빨리 결정을 하자, 지역주민들은 어느 학교가 유명하고 훌륭한 학교인지는 모르겠지만 명문 사립학교를 유치하려고 하는 그런 입장이고, 또 교육청은 교육청 나름대로 어려운 점이 있다는 것 저희도 잘 알고 있습니다. 하지만 언제까지 이것을 결정 못 하고 미룰 것인지, 또 결정을 못 하고 미루는 이유는 여러 가지가 있습니다. 제가 구체적으로 말씀을 안 드려도…….",위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2017.11.02 목요일,교육감 조희연,325,"네, 저희도 인지하고 있습니다.",교육감
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2017.11.02 목요일,박기열 위원,326,"특히 학교가 이전하는 데는 여러 가지 어려운 점이 있지요. 첫째는 학생들의 수급문제, 둘째는 그 학교가 사립학교라면 학교의 매각이 어떻게 될 것인지, 셋째가 교사들의 수급문제, 이런 문제가 본 위원이 알기로도 교육감님한테 두 번에 걸쳐서 최종 보고를 했고, 그렇지요?",위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2017.11.02 목요일,교육감 조희연,327,맞습니다.,교육감
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2017.11.02 목요일,박기열 위원,328,"아마 최근에 종합보고는 9월 22일 있었던 것 같고요. 저희들 TF는 사실 그 2개 대상의 사립학교 교장단들 그다음에 행정실장이랑 같이 모여서 토론도 했습니다. 충분히 당위성에, 그 학교들의 흑석동으로 이전하겠다는 당위성도 설명했고요. 그런 과정에 있어서 여러 가지 논란도 있었고 하지만 우리가 교육청 입장에서 지역주민들의 입장을 배려하고 또 행정관청인 동작구나 서울시의회 입장에서도 이런 부분들이 잘 정리가 돼야 되겠고요. 교육감님, 빨리 결정을 해 주시겠습니까? 거기에 대해서 간략하게 말씀 좀 해 주시지요?",위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2017.11.02 목요일,교육감 조희연,329,"박 위원님도 그렇고 동작구청에서도 그렇고 학교 유치를 위해서 노력을 해 주셔서 감사드리고요. 사실 그 지역 학생들 입장에서 보면 대단히 중요한 문제인데요, 말씀하셨던 것처럼 학생배치문제, 교사배치문제, 부지매각문제 이런 현안들이 있고 또 떠나가는 지역의 학부모들 반응 같은 것도 있어서, 그러나 저희가 어쨌든 박 위원님하고 같은 입장에서 노력하고 있다는 점은 확실히 말씀드릴 수 있을 것 같습니다. 가능하면 여러 가지 문제가 빨리 결정이 될 수 있도록 노력하겠습니다.",교육감
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2017.11.02 목요일,박기열 위원,330,어려운 점은 이미 다 파악하고 계시잖아요?,위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2017.11.02 목요일,교육감 조희연,331,"네, 그렇습니다.",교육감
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2017.11.02 목요일,박기열 위원,332,"미뤄야 될 이유가 없을 것 같아요, 본 위원 입장에서는. 충분히 보고도 받으셨고 2개 학교의 실무자들, 물론 교장선생님이나 행정실장도 다 같이 만나셔서 실무과장님이 현장방문을 통해서도 그렇고 다 하셨는데 왜 이렇게 미뤄져야 될까, 가능한 빨리 결정하자는 거지요. 언제까지 결정해 주실래요?",위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2017.11.02 목요일,교육감 조희연,333,마지막 박 위원님도 참여하신 TF에서 중부교육청 입장도 있었고 그렇지 않습니까? 그런 점이 있어서 관련 부서 간에 논의가 조금은 더 있어야 될 것 같아서 그러고 있습니다.,교육감
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2017.11.02 목요일,박기열 위원,334,"두 개 학교가 중, 고가 있는데 중학교를 폐교해서라도 오겠다고 강력하게 희망을 합니다. 그런데 그런 문제가 있는 거지요. 중학교를 폐교해서 왔을 때 그 지역의 학생들 수급문제, 위치상은 관리하는 입장에서 중부교육청이지만 특정학교를 거론하지 않겠는데 서부교육청도 관련 있습니다.",위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2017.11.02 목요일,교육감 조희연,335,"그렇지요, 물론입니다.",교육감
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2017.11.02 목요일,박기열 위원,336,그래서 서부교육청에도 의견을 좀 들어보시고요. 제가 오후에 지역교육청 질의 있을 때 관련해서 말씀을 드리겠습니다만 그런 부분도 교육감님께서는 심혈을 기울여서…….,위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2017.11.02 목요일,교육감 조희연,337,저희도 흑석동 부지 확보 할 때 조합과의 관계 저희도 굉장히 협력해서 어쨌든 부지공간이 확보된 것 아니겠습니까? 저희들도 관심을 갖고 하도록 하겠습니다.,교육감
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2017.11.02 목요일,박기열 위원,338,다시 정리하자면 가능한 빠른 시간 내에 정리를 해야만 계획대로 2021년 3월에 개교할 수 있다 이런 말씀을 드리겠습니다.,위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2017.11.02 목요일,교육감 조희연,339,"네, 알겠습니다.",교육감
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2017.11.02 목요일,박기열 위원,340,"결론을 내려주시기 바라겠고요. 앞서 오경환 위원님하고 다른 동료위원님들께서 말씀하셨는데 어제 서울형 메이커 교육 5개년 계획 발표를 하셨어요, 그렇지요?",위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2017.11.02 목요일,교육감 조희연,341,네.,교육감
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2017.11.02 목요일,박기열 위원,342,"현장에서 기자들 질문도 있었고 여러 가지, 자료는 제가 좀 갖고 있습니다. 기사화된 것도 있지만 교육청에서 발표했던 자료나 예산 관련, 그다음에 방법에 대해서는 자료를 갖고 있는데 오경환 위원님께서도 지적했듯이 이런 부분들이 우리 의회 업무보고에도 전혀 없었고 또 시민들의 공감대 형성도 부족했는데 이 지적에 대해서는 교육감님의 내년도 선거만 의식한 것 아니냐는 지적들이 언론에 많이 돼 있어요. 물론 저는 교육감님 믿습니다. 그런데 그 영향도 없지 않아 있을 수 있는데 그것보다는 우리 아이들의 미래 4차 혁명이라고 그러나요, 전체적인 교육사업을 가지고 말씀하셨다고 보는데 이 자료에 봐도 5년 동안 100억을 들여서 예산 편성해서 하시겠다고 그랬는데 지금 예산안을 저는 그 부분은 못 봤지만 자료에 보면 내년도 28억 원을 예산 편성하신 거지요?",위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2017.11.02 목요일,교육감 조희연,343,내년 20억.,교육감
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2017.11.02 목요일,박기열 위원,344,28억이 아니고?,위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2017.11.02 목요일,교육감 조희연,345,서울시에서 10억이 오게 돼 있습니다.,교육감
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2017.11.02 목요일,박기열 위원,346,"아, 그렇습니까?",위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2017.11.02 목요일,교육감 조희연,347,서울시하고 협력사업의 일환이기도 하니까요.,교육감
